Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
311739,B000EVG8H4,ABHV03DJFHK5A,G.F.Veteran,2,2,5,1310774400,Best-Tasting Gluten-Free Bread Mix,"This is one of the easiest bread mixes to use. You should really have a Zojirushi Bread Mixer for the best results as gluten-free mixes are heavier then regular mixes and require two beaters, which the Zojirushi mixers have. The finished product makes delicious sandwiches, both plain and toasted."
311744,B000EVG8H4,A28JVDW4O2EXPO,Jo,2,2,5,1287446400,Like Whole Grain Bread?,"\"This bread mix is wonderful and I recommend it to everyone, even those not living gluten-free!  I have always been afraid to try making my own yeast bread, but this mix is so easy to make!  It's a hearty bread with the texture of sourdough and is awesome for grilled cheese sandwiches or toasted and served with a bowl of soup.  I played with this mix a bit and have created a great \"\"whole grain\"\" bread by adding 1 to 1 1/2 tablespoons each of sesame"
311746,B000EVG8H4,A2RVVS6PSTJ5YD,Jill Vanderweit,2,2,4,1261353600,Gluten-free bread,"Great gluten-free bread every time without any special bread-making equipment.  I have experimented widely with adding ingredients (such as pumpkin and pie spices; cheddar and onions; italian seasonings; molasses; and cardamom and anise) to this mix and have never made a bad loaf.  Very versatile, but - like all g-f products - more expensive than the non g-f versions."
311754,B000EVG8H4,A1BBWELCREYTUN,Heather Young,2,2,5,1164758400,By far the best gluten free sandwich bread mix,I have tried every gluten free mix on the market. I'm so glad I finally found one that tastes good!!! This is delicious. My only suggestion is to take it out of the oven a little early so it's extra moist. I also add a tad more oil than the recipe calls for.
311756,B000EVG8H4,A3BPPXMWA7BF6Q,Debbie O.,6,8,5,1153353600,My son thought it was regular bread!,"\"I can make gluten free bread for my celiac child. However, I have found this mix to be so good and it stays together better than my homemade bread. One time my Celiac child thought I gave him the wrong bread. It tasted so good and \"\"normal\"\". I like to have it on hand for times I am too busy to make it by scratch or for traveling or when I may be out of an ingredient. It was also cost effective to purchase it through Amazon!<br /><br />Thank you.....\""
311767,B000EVG8H4,A2WAFK88Z4TAY3,Lucas Beauchamp,1,1,5,1321315200,Tastes like mother used to make,"This bread is wonderful, tastes like old fashioned home baked bread. Easy to make, and gluten free. Be sure to bake it till it's pretty brown, or the inside won't be done. I usually bake it about 7 min. longer than the directions say, but maybe my oven temp is off."
311776,B000EVG8H4,A2O9DGF46PZV9E,Gluten free dtr,1,1,5,1304726400,yummy!,"\"THIS IS THE BEST BREAD WE HAVE TRIED FOR OUR 11 YEAR OLD WITH CELIAC DISEASE.  THE TEXTURE IS AS GOOD AS WHITE BREAD AND THE FLAVOR IS DELICIOUS. WE HAVE ADDED HERBS, CINNAMON, AND OTHER SPICES TO CHANGE IT UP. THE DOUGH CAN BE STICKY, SO WE MOISTEN OUR HANDS WITH WATER WHEN PATTING THE TOP TO LEVEL THE DOUGH.  THIS HELPS THE BREAD TO BE SMOOTHER ON TOP.  THIS BREAD IS BEST BAKED IN LOAF PANS IN THE OVEN RATHER THAN A BREAD MACHINE.  THE AROMA IS DELICIOUS WHEN BAKING.  WE ALSO USE CANOLA OIL INSTEAD OF BUTTER IN THE MIX.  YOU WILL NEED TO KEEP IT WRAPPED AND IN THE FRIDGE UNLESS YOU ARE A FAST BREAD EATER.  YOU CAN ALSO SLICE THE LOAF, THEN WRAP IT AND FREEZE IT AFTER IT HAS COOLED.  I ALSO ENJOY MY DAUGHTERS BREAD. <a href=\"\"http://www.amazon.com/gp/product/B000EVG8H4\"\">The Gluten-Free Pantry Favorite Sandwich Bread Mix"
311781,B000EVG8H4,A2GTGH2I9KLM1V,Nadja Christine Pretty,1,1,5,1299110400,quick and easy,"This gf bread is easy and quick to make, if you have a bread maker. It is actually the only gf bread that my children like.<br />I have been buying it for the past 2 years. The quality is good. It is not overloaded with sugar and still tastes fine."
311794,B000EVG8H4,A2QTDB4ZP1CQ6F,"\"Susan R \"\"www.preservationnews.com\"\"\"",1,1,5,1286064000,Very good bread,"Making this bread in a conventional oven is very easy in a 9 by 12 non stick pan.  I just followed the directions.  I used milk in my bread for the liquid.  I put it in the microwave for about 2.5 minutes to make it a little more than lukewarm so that when I melted butter into the milk it was the right temp.  You will need a heavy stand mixer, like a Kitchen Aid.  Don't try mixing it with hand beaters.  The dough is thick and sticky, and it held its shape somewhat, so I am going to use a spatula greased with oil to shape the loaf a bit.  The texture of the bread was a bit like pound cake, but it was delicious.  I stored mine in the fridge, tightly wrapped with two layers of saran wrap.  It kept just fine, but it was gone in three days.  I am the one that needed it to be gluten free.  It was nice to finally have a sandwich.  My eight year old son loved it as well.  He requested several slices of buttered bread.  At the end of the week when it got dry, it crumbled nicely into a meatloaf.  My oven made the crust dark, so watch it if you put it in the oven.  Next time I will put foil on it."
311814,B000EUKIRG,A1ZP3V0G8K9BA,"\"Dianna G \"\"Go FLY\"\"\"",5,5,4,1207353600,Cooking Gluten Free Pizza,"1) Follow the directions on the box. Yes, the dough will be a different consistency, definitely runny/wet.  Try spreading with the back of a large spoon.<br /><br />2) TIP: Consider mixing Pizza Spices (oregano, basil, thyme, garlic, etc.) into the dry mix before adding liquids (improves taste).<br /><br />3) Baking:<br /> - Line your pan with Parchment Paper.<br /> - Use Crisco instead of Olive Oil on the Parchment Paper.<br /> - Put the dough in a cold oven (helps with the yeast growth), NO toppings.<br /> - Once the oven has preheated, remove Dough, ADD toppings and finish baking.<br /><br />Good Luck!"
311830,B003C1FI92,A35L1UMHFZTKSK,Donald C. Morrisey,0,0,4,1341360000,Himalayan Salt Block -,"Item was delivered as promised and works as advertized.<br /><br />I am still learning how to use it on my BBQ, and clean properly after using."
311832,B003C1FI92,AO5OXG2VWPQJ2,Hughsey191,0,2,5,1322611200,Great deal on a great item,"Bought it for my girlfriend - she loves it. Have only used it a couple of times, hopefully it will hold up."
311841,B002WG3PBG,A24FE4JMIT57AT,Kathy Reynolds,0,0,5,1351036800,Are you serious?,As good as the cranberry.  Was very happy with these and people seem to love them.Great hotess gift as well. I think thats 20.
311859,B003OPCMVI,A1T3DDSBEJJRSH,Allen,0,0,5,1297728000,Smooth and rich,I like this coffee. I make it strong and it tastes great. The only problem was I feel certain that I ordered whole bean but received ground. But this will work out because as good as the ground is it has given me high hopes for an even better brew when I reorder and get the whole bean. If you like a good dark roast give this a try.
311886,B005GTUNJI,A33AYVATA17JUR,Alyssa Donovan Farrell,0,0,5,1341878400,Great taste - and gluten free,Everyone in my family loves this chip - from the 2 year old to the 62 year old.  Flavor is milder than we though and great with guacamole or by itself.
311916,B001F5EOXI,AQ669C6BAGKPO,Gerald H. Cook,0,0,5,1348272000,A very special treat.,"This yellow fin tuna has a taste that is not found in what we usually find in supermarket tuna. It is often called Italian tuna. It breaks from the ordinary when used in salads and sandwiches. The small tins are pricy, but to be enjoyed as something special."
311953,B000EVG8HE,A2I3VT5I6K3H86,Laura,0,0,5,1316649600,"Love, love, love this product!","Best gluten free pancakes on the market today.  When we were first diagnosed with celiac, tried dozens of GF pancake mixes and most of the them tasted like mud and had the consistency of tar.  The GFP pancake mix was a life saver.  We make them at least once a week and they are gone before you know it.  We've NEVER had any cross contamination issues....GFP is a dedicated GF supplier...thank you for making such a great product!"
311994,B000EVG8HY,A17RZUM0T1OA8K,Sandra Leonard,0,0,5,1262649600,"LOVE, LOVE, LOVE 'EM!!!",LOVE THEM!!<br /><br />The Glutino GF Pretzel Sticks are my very favorite.  They are great for dipping.  Any pieces that are broken I save to put on top of a bowl/cup of soup.  They stand up well to carry a few in a plastic baggie and keep in my purse.<br />Before going gluten-free stick pretzels were a favorite and now the delicious Glutino GF Pretzel Sticks are.
312014,B000EVG8HY,A1MAZD6BBYAMOR,E. Price,0,0,5,1234915200,The best GF pretzels!,"\"All the other GF pretzels I've tried have an \"\"off\"\" flavor. These ones don't! They have a great texture and flavor. I am the only one in my household who must eat GF"
312015,B000EVG8HY,A1UGNOPINPL36E,"\"Carrie Hankins \"\"TreeHuggin",DirtWorshipping,"Ba...\"",0,0,5,1232582400
312017,B000EVG8HY,A1I8TVVF6VX2X2,"\"franksnbeans \"\"franksnbeans\"\"\"",0,0,5,1232150400,"Best gluten free pretzels, best price","Our son has celiac but our entire family prefers these to regular pretzels - my father in law, too. Fortunately, I can buy a case on line and use subscribe and save. It's about $2.50 a bag cheaper than buying locally."
312024,B000EVG8HY,A29DRZME4F8V7Y,"\"Jclaw \"\"gluten person\"\"\"",0,0,5,1220227200,Good Tasting Pretzels,Gluten Free Glutino Pretzel Twists-<br />The best tasting pretzels - they are crispy & have a good flavor.
312025,B000EVG8HY,A19HW156JXUH8T,gmlcapecod,0,0,5,1219017600,Yum!!  Wish they were slightly less so!!,"Not only can't I, the celiac in the family, stop eating them; but my non-celiac husband regularly steals them before I get to them!"
312032,B000EVG8HY,A1SAOJTS9NPCOK,GF girl,0,0,5,1197849600,YUMMY!,"I love these pretzels.  Friends, family and co-workers are also raving about them.  No one can tell they're gluten-free."
312041,B000EVG8HY,A3BTEDKNVVA0ML,Toni G.,0,0,5,1171411200,Glutino Sans Gluten Free Pretzels,"My 14 year old was recently diagnosed with celiac.  It has been difficult finding snacks that she enjoys and can bring to school.  We have found these pretzels to be great, really delicious.  Even her friends prefer them to regular pretzels."
312067,B000EVG8HY,A2ACH23JU7KFHD,Steve Fogarty,1,1,4,1216425600,Gluten free pretzels,Products work great in Chex mix and by themselves.  Great for all celiac sufferers
312072,B000EVG8HY,ACVEM04I0TSOR,J. Gannon,1,1,5,1173312000,Best gluten-free pretzels,"\"These pretzels are so good - so much like the \"\"real thing\"\" for those of us who cannot eat gluten -(wheat"
312073,B000EVG8HY,AIW5RUEVEUTE0,P. Ferris,1,1,5,1168300800,Yum!,"Just bought a case of these, and they are fabulous.  I love pretty much anything from Glutino.  My sister, who does not have CD, thought they were great too."
312079,B000EVG8HY,AJ086E9A5FS2S,CJR,4,6,1,1297296000,May not be totally gluten free,"I ordered this for my mom, who has Celiac disease. She could not tolerate it, it gave her bad diarrhea, as if it had gluten in it."
312086,B000EVG8HY,AT1IMJ0J9LE32,"\"Jimmy M. Lang \"\"Jim L.\"\"\"",0,0,5,1347148800,Glutino Gluten Free Pretzels,"\"If you Celiac or just perfer gluton-free, these pretzels are a good substitution for both other pretzels and other types of snacks. Despite what O'Reilly used as a tip at the end of his show, gluten-free usually mean more \"\"carbs\"\" for a similar serving.<br /> But as a Celiac"
